LINK,Year,S Mon,S Day,E Mon,E Day,S Time,E Time,Net,Side,Species,Length,LG,Count,Otolith,Date,Mort?,Code,Collected Live,Frozen
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,LSCS,306,2,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,LSCS,333,2,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,LSCS,289,2,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,HBWF,315,NA,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,RBSM,98,1,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,RBSM,95,1,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,RBSM,70,1,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,RBSM,74,1,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,RBSM,90,1,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,RBSM,92,1,1,,,,,,
08092022_214E,2022,8,8,8,9,12:47,10:19,214,E,RBSM,86,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCS,213,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCS,306,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCS,315,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCS,274,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCS,269,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCS,283,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,154,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,364,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,378,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,394,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,336,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,364,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,374,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,371,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,365,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,302,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,409,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,436,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,BDWF,350,3,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,105,1,1,1,,1,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,104,1,1,1,,1,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,115,1,1,1,,1,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,94,1,1,1,,1,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,101,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,105,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,106,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,105,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,280,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,331,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,328,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,270,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,293,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,275,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,269,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,336,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,287,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,285,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,265,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,256,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,351,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,338,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,298,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,LSCS,305,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,DLVN,191,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,DLVN,184,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,DLVN,296,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,309,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,289,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,343,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,348,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,346,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,371,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,355,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,382,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,404,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,312,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,367,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,331,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,294,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,319,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,336,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,303,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,344,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,HBWF,390,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCD,71,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCD,100,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCD,81,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,ARCD,66,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,SFCD,227,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,SFCD,209,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,SFCD,185,NA,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,RBSM,81,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,RBSM,93,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,RBSM,86,1,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,RBSM,148,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,RBSM,100,2,1,,,,,,
08092022_218E,2022,8,8,8,9,10:55,8:11,218,E,RBSM,102,2,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,ARCS,392,3,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,BDWF,211,2,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,BDWF,381,3,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,BDWF,335,3,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,BDWF,307,3,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,BDWF,306,3,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,LSCS,315,2,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,HBWF,351,NA,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,HBWF,314,NA,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,ARCD,136,NA,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,SFCD,190,NA,1,,,,,,
08092022_218W,2022,8,8,8,9,10:40,8:04,218,W,RBSM,85,1,1,1,,1,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,119,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,118,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,118,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,91,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,95,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,116,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,115,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,123,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,125,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,159,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,130,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,124,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,302,3,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,271,3,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,ARCS,276,3,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,115,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,118,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,112,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,110,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,101,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,118,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,119,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,114,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,112,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,118,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,113,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,118,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,116,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,104,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,108,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,220,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,123,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,193,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,216,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,120,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,129,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,125,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,123,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,121,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,120,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,132,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,121,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,124,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,125,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,121,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,123,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,125,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,120,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,123,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,121,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,BDWF,120,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,108,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,106,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,104,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,102,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,104,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,263,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,274,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,299,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,265,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,304,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,285,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,258,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,LSCS,216,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,DLVN,209,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,HBWF,265,NA,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,89,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,95,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,90,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,80,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,91,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,86,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,97,1,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,155,2,1,,,,,,
08092022_230S,2022,8,8,8,9,13:55,11:21,230,S,RBSM,120,2,1,1,,1,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,119,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,109,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,110,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,118,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,107,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,120,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,124,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,131,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,121,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,ARCS,124,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,55,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,112,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,118,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,56,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,118,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,119,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,118,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,100,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,60,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,112,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,116,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,118,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,118,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,115,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,113,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,54,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,108,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,116,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,115,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,116,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,118,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,116,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,119,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,109,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,115,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,115,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,115,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,114,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,115,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,58,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,232,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,205,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,121,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,120,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,196,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,211,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,171,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,125,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,127,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,158,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,122,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,123,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,131,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,121,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,122,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,123,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,124,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,123,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,121,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,124,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,126,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,123,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,134,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,125,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,125,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,128,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,122,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,130,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,124,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,381,3,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,BDWF,430,3,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,LSCS,106,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,LSCS,102,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,96,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,85,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,93,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,95,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,90,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,89,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,88,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,89,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,86,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,84,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,84,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,60,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,91,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,90,1,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,156,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,159,2,1,,,,,,
08092022_230N,2022,8,8,8,9,14:07,11:36,230,N,RBSM,115,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,ARCS,115,1,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,ARCS,224,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,ARCS,308,3,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,ARCS,323,3,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,ARCS,307,3,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,ARCS,297,3,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,BDWF,359,3,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,BDWF,497,3,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,296,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,321,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,279,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,304,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,267,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,276,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,317,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,270,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,344,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,335,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,310,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,287,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,LSCS,296,2,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,393,NA,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,239,NA,1,1,,1,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,380,NA,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,421,NA,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,278,NA,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,300,NA,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,362,NA,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,306,NA,1,,,,,,
08092022_220E,2022,8,8,8,9,9:38,7:03,220,E,HBWF,390,NA,1,,,,,,
